"p1","p2","p3","p4","p5","p6","N1","N2","N3","N4","N5","N6"
0.230900594937305,0.788205636458242,0.890473105811226,0.589638733636917,0.396400171388505,0.372142091125059,3258.41933554447,1689.4788054598,800.418319246253,1063.25378509044,712.044076145816,175.678481445484
0.00380930653314226,0.0772439781876212,0.659754133734796,0.671911296343258,0.783242757749193,0.812641341391646,4009.55945583344,2576.08329592908,1191.29417682599,9899.26762243261,4671.61749976234,1079.215596867
0.0986240397272363,0.196074841735182,0.618104586231512,0.858269185622573,0.916623571107866,0.941286675520642,4241.97056855657,12025.1896147018,6662.3601996462,3326.34046785951,1282.28573827058,280.698320960489
0.0156507037273681,0.932243701278335,0.994539585198611,0.969231959578136,0.875809579619692,0.92797290161896,58.4171946414355,144.592925589941,22649.8867471813,12602.6061575731,6580.44884971978,1543.13016532203
0.00706551556856799,0.746725084643233,0.928500102859861,0.960664886606432,0.978293481181665,0.968945381329747,555.021913861405,600.80129499946,747.264308355624,617.343067178678,257.436404461009,59.4669477572899
0.323352272167523,0.958252536174268,0.985753694636082,0.99448960603673,0.982754560834477,0.446573866257196,0.849909685816609,2475.11010480458,1243.80841116172,799.229732444753,337.547379089005,173.34279675878
0.00321704046175723,0.209743440287648,0.93252689837998,0.934009625189139,0.96168619912187,0.965567497019678,79.2939122154364,39.9502003092265,87.5416915268186,834.352769709985,393.328475926275,90.5454724806172
0.097556510309203,0.538324539180166,0.824613230524981,0.92380499807819,0.918873846444685,0.915750007622776,987.017992913739,967.005442499465,53172.6370697069,28207.1208651922,11365.9095169479,2516.721204855
0.00675330970746579,0.256420970153435,0.756345393777825,0.912501426459705,0.910638473558512,0.771564434151839,1301.00390134088,2435.10788345211,1236.93999720708,688.166571941636,330.928895183746,98.1050403767047
0.585057918101527,0.479962044047354,0.924028430543321,0.719256084956756,0.66049547042572,0.640246335362236,196.486679657439,1595.03215997367,3187.8228995043,2527.19940177134,1113.76825345734,256.264119100934
0.148479496119926,0.269616035316929,0.913645876022381,0.904725118269507,0.788006974482479,0.821237046931687,375.493831017462,24187.3552186054,152720.976802394,81217.4607918548,37199.8266014099,8510.85056093347
0.0319136301195537,0.856024809148354,0.885822853675963,0.938616586550716,0.924497187850887,0.936558156991634,115.214169469858,672.49371975471,5867.75238986984,3056.28547437838,1367.29360784403,310.182550340342
0.301339960915143,0.907485663062815,0.175052290930594,0.94243961053929,0.960507864719239,0.954682836210916,61.9806236857914,158.655432957707,3177.74777821925,10985.9489535098,5111.23119743034,1183.7594895611
0.174750896852134,0.950148118734349,0.983581117467093,0.986850303833441,0.987517527094789,0.988474850654927,3.64605581075586,2772961.66586691,1393240.3286688,616373.404777176,226905.214582894,48774.9018283659
0.00794624870736067,0.790974136899367,0.924239498819192,0.959485060727116,0.966001751918341,0.961314893533551,13805.933529237,9454.03754010461,4294.23331639161,1873.61615791288,723.10446777128,158.480306011547
0.0133212000859902,0.04816736768793,0.515900107836518,0.830692280857246,0.891443239540318,0.901631066542633,251.365765403571,4255.18099247023,2255.46296790116,1301.34138731153,528.329739546392,117.69949825948
0.0116693835537708,0.686325072812441,0.884439046026978,0.934785497973896,0.885534143700406,0.869398406959606,36095.5689649513,21160.2996183398,9487.7154862858,4177.26400765319,1652.88379830895,365.723963369484
0.175054263908221,0.904724022617737,0.958751685011613,0.974822877013744,0.723667370565611,0.679250369644786,60.3759907095561,2749.69322989124,2320.21132956978,1342.24567904817,779.391609066633,186.691556827455
0.0213097468913333,0.927195592434631,0.988534940065917,0.984164248212305,0.960188012612345,0.9543517037899,19.7175354712735,5203.55911845367,5697.8526115352,2961.62012995106,1302.52512981176,293.978366565416
0.0478695015318229,0.715083512300986,0.906139003767526,0.519024735921259,0.381770421481298,0.370264024365141,731.495604948173,355.845221402743,179.232411149534,483.120642073024,302.234768568636,75.1633187115984
0.00265163770493099,0.282599325598286,0.62191363601212,0.813591346587638,0.887641974131981,0.88888852803324,666.227436748289,2751.52423911571,2388.70026422299,1150.2723488988,439.924498826442,99.2055885516941
0.0121040679356438,0.989900127763542,0.989478927326921,0.991463356452782,0.989213319453922,0.984064159138631,1253.8263239157,22705.6397517499,12350.3800367486,5577.49796930918,2069.59625404214,448.148090165869
0.0467089271849585,0.415782949553145,0.85466010583852,0.0431896607489398,0.555436115567559,0.657440547668459,176.485786131807,1595.3332278287,1252.92988294434,184698.26192009,89477.697845982,20908.2341141369
0.00331453059797623,0.0925357222474983,0.858266341833329,0.895641322084966,0.893168037230023,0.900790894036697,1058.77877083623,2045.44756111584,3648.51101735767,5233.41699306214,2321.80044494924,527.092233085513
0.0601475600122494,0.88765439907317,0.977519345888835,0.989533601891564,0.639749843016894,0.79556130328634,373.095170937355,543.130995055179,820.089588202185,574.020719150631,472.383274219782,118.57528783034
0.102420472872065,0.896682114587744,0.966053009219897,0.982901469164898,0.986647178777155,0.990821323048873,168.759402448388,71488.6346031297,37084.6445678946,16393.8951973726,6039.14358247893,1299.06384179983
